Fire,Housing_Raster,Household_ProjectRaster,IMR_ProjectRaster,CDR_ProjectRaster,PopD_ProjectRaster,Soci_Eco_ProjectRaster,Overall_ProjectRaster,Minority_ProjectRaster
0,0.918200016,0.759500027,5.594749928,0,5.279772282,0.693499982,0.840200007,0.674799979
0,0.885100007,0.707300007,5.594749928,26.43351555,48.55975723,0.749599993,0.850799978,0.798200011
0,0.625,0.077399999,5.594749928,0,2.856119394,0.546800017,0.497200012,0.875400007
0,0.497099996,0.814700007,5.594749928,0,0.958761573,0.577899992,0.645600021,0.55400002
0,0.922500014,0.222000003,5.594749928,33.94011307,38.86000443,0.645099998,0.692300022,0.525200009
0,0.252299994,0.809899986,5.594749928,30.37689018,23.21875,0.250200003,0.405000001,0.725600004
0,0.88380003,0.6875,5.594749928,11.67999458,103.8912277,0.724099994,0.755200028,0.106200002
0,0.300099999,0.487100005,5.594749928,0,76.77888489,0.366699994,0.326700002,0.253699988
0,0.226899996,0.222100005,5.594749928,13.8289566,12.69037342,0.460700005,0.270900011,0.238600001
0,0.706099987,0.609499991,5.594749928,0,2.018868685,0.690999985,0.713,0.547999978
0,0.862699986,0.247600004,5.594749928,0,1257.721558,0.978900015,0.880999982,0.817099988
0,0.2148,0.538600028,5.594749928,0,86.40148163,0.631399989,0.563399971,0.508899987
0,0.2051,0.204300001,5.594749928,0,0,0.506900012,0.306300014,0.437299997
0,0.41080001,0.836099982,5.594749928,0.737782359,52.8535881,0.624899983,0.6347,0.47240001
0,0.377600014,0.55430001,5.594749928,0,0.169240266,0.675400019,0.854200006,0.807600021
0,0.299600005,0.720799983,5.594749928,0,1.895180106,0.595399976,0.554099977,0.557799995
0,0.631299973,0.396699995,5.594749928,0,0,0.761900008,0.702700019,0.724900007
0,0.189999998,0.416700006,5.594749928,0,1.671251297,0.598500013,0.397100002,0.398799986
0,0.868600011,0.605799973,5.594749928,29.51309586,11.89414787,0.662100017,0.788600028,0.802399993
0,0.190200001,0.243699998,5.594749928,0,17.80087471,0.844600022,0.461699992,0.181400001
0,0.900399983,0.842299998,5.594749928,11.09690857,127.988884,0.616400003,0.840600014,0.640200019
0,0.215900004,0.228499994,5.594749928,29.51309586,32.56895828,0.423500001,0.241899997,0.181400001
0,0.922500014,0.222000003,5.594749928,29.51309586,38.26241684,0.645099998,0.692300022,0.525200009
0,0.578100026,0.915499985,5.594749928,0,0,0.58829999,0.718599975,0.569199979
0,0.825100005,0.703299999,5.594749928,26.50480843,248.3549194,0.758599997,0.781700015,0.369300008
0,0.414600015,0.31400001,5.594749928,47.22104263,9.691267014,0.584100008,0.489800006,0.567399979
0,0.333000004,0.419099987,5.594749928,18.8060112,10.0165062,0.616999984,0.487399995,0.466500014
0,0.492199987,0.224099994,5.594749928,0,2.622827291,0.451999992,0.420700014,0.558700025
0,0.305099994,0.769699991,5.594749928,0,10.43667507,0.673200011,0.611199975,0.555999994
0,0.729099989,0.925199986,5.594749928,0,461.5317688,0.793200016,0.857500017,0.618099988
0,0.648599982,0.806299984,5.594749928,24.29401207,102.0097122,0.780499995,0.80309999,0.723500013
0,0.057799999,0.703100026,5.594749928,19.39430428,86.81280518,0.067199998,0.107500002,0.324900001
0,0.890999973,0.675000012,5.594749928,8.263607979,16.26886368,0.686999977,0.818099976,0.770399988
0,0.596199989,0.687099993,5.594749928,22.43000603,35.83578873,0.649100006,0.666700006,0.48300001
0,0.759500027,0.902199984,5.594749928,6.356678963,16.55535889,0.755900025,0.848399997,0.694199979
0,0.426999986,0.766200006,5.594749928,37.38327408,49.71678925,0.747699976,0.655700028,0.288800001
0,0.743399978,0.3838,5.594749928,26.78880692,11.95419693,0.442699999,0.553799987,0.545700014
0,0.415800005,0.2755,5.594749928,33.05475235,121.5625,0.38350001,0.317099988,0.195199996
0,0.578100026,0.915499985,5.594749928,0,0.028086571,0.58829999,0.718599975,0.569199979
0,0.456999987,0.296499997,5.594749928,0,0.316746414,0.476599991,0.443199992,0.551100016
0,0.903900027,0.451400012,5.594749928,0,153.800293,0.946099997,0.915400028,0.924199998
0,0.862600029,0.126499996,5.594749928,9.275509834,19.16626167,0.683799982,0.633400023,0.465200007
0,0.90109998,0.913200021,5.594749928,0,962.2779541,0.732800007,0.885900021,0.649900019
0,0.213499993,0.092699997,5.594749928,0,98.37416077,0.573599994,0.467299998,0.27759999
0,0.969699979,0.968800008,5.594749928,9.837664604,48.62988281,0.901000023,0.978500009,0.67900002
0,0.594099998,0.696399987,5.594749928,50.17238998,18.47196198,0.84799999,0.783299983,0.623899996
0,0.224999994,0.291999996,5.594749928,29.51309586,212.7534027,0.506099999,0.355699986,0.528100014
0,0.135000005,0.498699993,5.594749928,20.65917969,73.09081268,0.703400016,0.598100007,0.4463
0,0.205300003,0.374799997,5.594749928,0,3.087007999,0.669799984,0.443699986,0.455300003
0,0.456999987,0.296499997,5.594749928,0,1.242400408,0.476599991,0.443199992,0.551100016
0,0.525699973,0.797900021,5.594749928,30.50799942,286.47052,0.636600018,0.637700021,0.272399992
0,0.942799985,0.635599971,5.594749928,0,7.349965572,0.603200018,0.780499995,0.574299991
0,0.255100012,0.218899995,5.594749928,26.78880692,10.22150326,0.309700012,0.243599996,0.471399993
0,0.078199998,0.579200029,5.594749928,0,2.98203063,0.416200012,0.248899996,0.270500004
0,0.245900005,0.89319998,5.594749928,0,0,0.800999999,0.711499989,0.64410001
0,0.800700009,0.671700001,5.594749928,5.9025774,8.831935883,0.726199985,0.775600016,0.579699993
0,0.332199991,0.664300025,5.594749928,0,30.00624084,0.457800001,0.476200014,0.393400013
0,0.273699999,0.276800007,5.594749928,34.96168137,77.52535248,0.452499986,0.305000007,0.245800003
0,0.683600008,0.307999998,5.594749928,0,9.684544563,0.784200013,0.722000003,0.806500018
0,0.578100026,0.915499985,5.594749928,0,0.713605583,0.58829999,0.718599975,0.569199979
0,0.578100026,0.915499985,5.594749928,0,4.583621025,0.58829999,0.718599975,0.569199979
0,0.567700028,0.527800024,5.594749928,0,0,0.393999994,0.496699989,0.528100014
0,0.759000003,0.83160001,5.594749928,39.54052353,54.13539505,0.716600001,0.830900013,0.888100028
0,0.578100026,0.915499985,5.594749928,19.09670448,24.59851456,0.58829999,0.718599975,0.569199979
0,0.30250001,0.555499971,5.594749928,39.63189316,5.029049873,0.754199982,0.592400014,0.513300002
0,0.322699994,0.540899992,5.594749928,0,3.522804022,0.760900021,0.562099993,0.255600005
0,0.885100007,0.707300007,5.594749928,0,5.760134697,0.749599993,0.850799978,0.798200011
0,0.576600015,0.246800005,5.594749928,0,1.527175188,0.657899976,0.578299999,0.633000016
0,0.847199976,0.863900006,5.594749928,0,0.404357105,0.724799991,0.804700017,0.275900006
0,0.398600012,0.454899997,5.594749928,29.51309586,5.722434521,0.671500027,0.572799981,0.602599978
0,0.350899994,0.341500014,5.594749928,47.22104263,6.67784977,0.822300017,0.607200027,0.563399971
0,0.536800027,0.2597,5.594749928,0,1.354414582,0.597899973,0.560400009,0.786800027
0,0.835699975,0.202600002,5.594749928,0,12.97565269,0.477600008,0.553499997,0.49939999
0,0.657700002,0.479699999,5.594749928,47.22104263,23.9190197,0.499500006,0.572700024,0.535700023
0,0.213499993,0.092699997,5.594749928,0,98.37416077,0.573599994,0.467299998,0.27759999
0,0.435600013,0.591600001,5.594749928,20.65917969,43.0496788,0.457800001,0.476200014,0.393400013
0,0.389800012,0.599900007,5.594749928,24.20072746,80.78449249,0.730400026,0.597100019,0.345099986
0,0.142199993,0.395300001,5.594749928,20.65917969,31.16739655,0.828100026,0.546199977,0.707499981
0,0.346700013,0.335999995,5.594749928,0,5.869827747,0.707799971,0.491899997,0.27759999
0,0.596199989,0.687099993,5.594749928,0,17.58157539,0.649100006,0.666700006,0.48300001
0,0.445199996,0.860300004,5.594749928,6.597010612,6.979062557,0.557200015,0.630100012,0.519599974
0,0.174700007,0.301699996,5.594749928,14.19816589,113.6350784,0.354600012,0.218199998,0.229599997
0,0.256999999,0.515200019,5.594749928,7.378248215,43.55331802,0.635900021,0.452499986,0.2403
0,0.512000024,0.274500012,5.594749928,11.80526066,7.330819607,0.506099999,0.486499995,0.641700029
0,0.545599997,0.83829999,5.594749928,5.9025774,20.25975227,0.82889998,0.801199973,0.673600018
0,0.107900001,0.682299972,5.594749928,32.86329651,53.39008331,0.35620001,0.242799997,0.085600004
0,0.288800001,0.246299997,5.594749928,17.57056618,48.14871216,0.374900013,0.255100012,0.183400005
0,0.467700005,0.942600012,5.594749928,47.22104263,16.18225861,0.853100002,0.835300028,0.697300017
0,0.586099982,0.84890002,5.594749928,28.4714489,59.93476868,0.742399991,0.73299998,0.326499999
0,0.795099974,0.74150002,5.594749928,0,6.773873806,0.325199991,0.58039999,0.377999991
0,0.627900004,0.770299971,5.594749928,22.05718231,33.85755539,0.76819998,0.775300026,0.663600028
0,0.993499994,0.798799992,5.594749928,3.695393085,449.9217529,0,0,0
0,0.795099974,0.74150002,5.594749928,0,6.395018101,0.325199991,0.58039999,0.377999991
0,0.458799988,0.190500006,5.594749928,13.39174938,140.1956177,0.457599998,0.327600002,0.092900001
0,0.895399988,0.654799998,5.594749928,32.04285049,17.09952736,0.800999999,0.860700011,0.737800002
0,0.72390002,0.971300006,5.594749928,0,1.172719717,0.860400021,0.911800027,0.658699989
0,0.900399983,0.842299998,5.594749928,32.04285049,16.35002518,0.887799978,0.931100011,0.739000022
0,0.199200004,0.477200001,5.594749928,0,4.125473499,0.211700007,0.211999997,0.306600004
0,0.889599979,0.274199992,5.594749928,29.51309586,76.74385834,0.812300026,0.811500013,0.90200001
0,0.536800027,0.2597,5.594749928,0,2.236092806,0.896700025,0.879100025,0.756200016
0,0.544700027,0.278100014,5.594749928,0,3.943294764,0.760500014,0.635100007,0.651300013
0,0.150700003,0.141800001,5.594749928,0,4.863429546,0.514100015,0.256500006,0.436199993
0,0.224600002,0.58890003,5.594749928,30.0190506,510.9356995,0.094300002,0.185800001,0.334199995
0,0.335299999,0.224900007,5.594749928,11.55037403,103.0983582,0.0034,0.076499999,0.249599993
0,0.900399983,0.842299998,5.594749928,0,1.583071589,0.887799978,0.931100011,0.739000022
0,0.620899975,0.899800003,5.594749928,29.51309586,6.368900776,0.493200004,0.606899977,0.048700001
0,0.753099978,0.149200007,5.594749928,0,0,0.762300014,0.657800019,0.597800016
0,0.389800012,0.599900007,5.594749928,0,6.197747707,0.730400026,0.597100019,0.345099986
0,0.829100013,0.528800011,5.594749928,9.220153809,774.2191772,0.649200022,0.702700019,0.410699993
0,0.9296,0.904799998,5.594749928,7.107211113,1240.03833,0.827000022,0.933099985,0.725600004
0,0.657700002,0.479699999,5.594749928,29.51309586,4.666761875,0.499500006,0.572700024,0.535700023
0,0.352200001,0.686399996,5.594749928,23.92118835,247.6489105,0.324699998,0.393099993,0.3653
0,0.680899978,0.249200001,5.594749928,7.378248215,28.37967682,0.598100007,0.542699993,0.360900015
0,0.309899986,0.55400002,5.594749928,0,11.50914955,0.769400001,0.5625,0.2403
0,0.265300006,0.092100002,5.594749928,32.04285049,119.941803,0.333000004,0.173999995,0.193399996
0,0.651600003,0.672500014,5.594749928,0,1.528343201,0.80400002,0.668200016,0.660399973
0,0.778500021,0.155900002,5.594749928,100,14.60721588,0.715799987,0.662899971,0.726100028
0,0.514400005,0.490700006,5.594749928,27.57971191,1281.447144,0.34740001,0.430999994,0.455300003
0,0.727199972,0.864600003,5.594749928,0,2.614628077,0.916499972,0.913699985,0.864499986
0,0.626299977,0.673900008,5.594749928,0,18.66488647,0.739899993,0.686699986,0.400299996
0,0.435600013,0.591600001,5.594749928,0,0.473323584,0.457800001,0.476200014,0.393400013
0,0.373800009,0.618099988,5.594749928,16.23216629,37.12712097,0.646899998,0.5097,0.087899998
0,0,0.438699991,5.594749928,12.48152637,925.444519,0.073100001,0.088699996,0.103699997
0,0.747399986,0.83160001,5.594749928,19.77382088,227.2626343,0.799199998,0.833800018,0.623899996
0,0.412600011,0.64200002,5.594749928,0,1.902217269,0.805700004,0.700900018,0.648100019
0,0.412600011,0.64200002,5.594749928,24.22718239,7.304235458,0.805700004,0.700900018,0.648100019
0,0.346799999,0.808600008,5.594749928,0,18.70956612,0.880800009,0.763599992,0.666100025
0,0.636799991,0.493900001,5.594749928,0,11.09525776,0.418099999,0.505299985,0.400299996
0,0.492199987,0.224099994,5.594749928,0,2.104256868,0.451999992,0.420700014,0.558700025
0,0.092299998,0.0014,5.594749928,31.89686775,1128.230957,0.904299974,0.828800023,0.826499999
0,0.3847,0.307999998,5.594749928,0,0.238815993,0.417299986,0.377400011,0.491299987
0,0.465999991,0.978399992,5.594749928,6.847010612,25.33403969,0.52640003,0.7051,0.559599996
0,0.885100007,0.707300007,5.594749928,0,2.620264769,0.749599993,0.850799978,0.798200011
0,0.941200018,0.817799985,5.594749928,0,3.303836107,0.852699995,0.933499992,0.809700012
0,0.88380003,0.6875,5.594749928,4.902151585,112.5854568,0.724099994,0.755200028,0.106200002
0,0.2051,0.204300001,5.594749928,0,16.83564758,0.506900012,0.306300014,0.437299997
0,0.636799991,0.493900001,5.594749928,0,0,0.418099999,0.505299985,0.400299996
0,0.51700002,0.559000015,5.594749928,0,1.221896887,0.353599995,0.451499999,0.4463
0,0.107199997,0.5722,5.594749928,0,24.05973053,0.310600013,0.210199997,0.183400005
0,0.400599986,0.415899992,5.594749928,4.156294346,127.8240814,0.550100029,0.483700007,0.504199982
0,0.199200004,0.477200001,5.594749928,0,0.005110225,0.211700007,0.211999997,0.306600004
0,0.2051,0.204300001,5.594749928,0,18.09160423,0.506900012,0.306300014,0.437299997
0,0.634199977,0.346700013,5.594749928,0,0,0.405299991,0.526600003,0.822600007
0,0.221399993,0.484400004,5.594749928,33.89315033,113.5008698,0.442799985,0.406399995,0.74970001
0,0.446399987,0.749499977,5.594749928,7.378248215,3.640730143,0.492000014,0.583400011,0.658699989
0,0.442299992,0.920300007,5.594749928,0,1.916037679,0.761900008,0.761699975,0.588199973
0,0.751900017,0.500699997,5.594749928,0,20.47407341,0.605300009,0.659099996,0.513300002
0,0.634899974,0.426099986,5.594749928,0,1.287006497,0.95660001,0.825100005,0.768999994
0,0.2051,0.204300001,5.594749928,0,2.390865326,0.506900012,0.306300014,0.437299997
0,0.615499973,0.0473,5.594749928,0,44.78602219,0.471599996,0.374300003,0.582499981
0,0.369300008,0.346399993,5.594749928,33.94011307,181.848938,0.981999993,0.773899972,0.879100025
0,0.60769999,0.734899998,5.594749928,0,92.09638214,0.297699988,0.520799994,0.570299983
0,0.767499983,0.681299984,5.594749928,0,350.1457214,0.146500006,0.450599998,0.398799986
0,0.412600011,0.64200002,5.594749928,0,1.080397606,0.805700004,0.700900018,0.648100019
0,0.568000019,0.491899997,5.594749928,82.63682556,1699.508911,0.375099987,0.453599989,0.616599977
0,0.4102,0.943000019,5.594749928,0,1.157108784,0.851499975,0.814800024,0.657199979
0,0.439999998,0.455599993,5.594749928,31.27043152,982.3742676,0.391099989,0.403200001,0.362300009
0,0.979900002,0.753499985,5.594749928,100,31.41629219,0.875800014,0.935599983,0.586399972
0,0.326299995,0.551599979,5.594749928,100,7.672271252,0.703599989,0.593299985,0.651300013
0,0.2588,0.844099998,5.594749928,0,0,0.412999988,0.486400008,0.575200021
0,0.941200018,0.817799985,5.594749928,0,0.576752663,0.852699995,0.933499992,0.809700012
0,0.528699994,0.758599997,5.594749928,0,4.127552032,0.593200028,0.663500011,0.672299981
0,0.226899996,0.326999992,5.594749928,0,0.294053763,0.468600005,0.350699991,0.549099982
0,0.935800016,0.567200005,5.594749928,11.80526066,15.5382967,0.503899992,0.444799989,0.293900013
0,0.317099988,0.51910001,5.594749928,0,49.17247391,0.743099988,0.520600021,0.113200001
0,0.239099994,0.842700005,5.594749928,29.86637306,142.557785,0.928799987,0.787299991,0.838500023
0,0.373800009,0.618099988,5.594749928,57.84579468,69.56464386,0.646899998,0.5097,0.087899998
0,0.592199981,0.476599991,5.594749928,0,5.102587223,0.840900004,0.805700004,0.81099999
0,0.30250001,0.555499971,5.594749928,0,3.768038273,0.754199982,0.592400014,0.513300002
0,0.442299992,0.920300007,5.594749928,10.87325859,11.06153965,0.761900008,0.761699975,0.588199973
0,0.533299983,0.789099991,5.594749928,7.378248215,491.1650696,0.826399982,0.861000001,0.412099987
0,0.751900017,0.500699997,5.594749928,39.63189316,8.351778984,0.605300009,0.659099996,0.513300002
0,0.661899984,0.815800011,5.594749928,39.63189316,98.68198395,0.758099973,0.814599991,0.859200001
0,0.226899996,0.326999992,5.594749928,0,0.289057136,0.468600005,0.350699991,0.549099982
0,0.299600005,0.720799983,5.594749928,0,0,0.595399976,0.554099977,0.557799995
0,0.60769999,0.734899998,5.594749928,16.38697052,177.8249207,0.297699988,0.520799994,0.570299983
0,0.539699972,0.283199996,5.594749928,0,3.886296511,0.868499994,0.703999996,0.695500016
0,0.440600008,0.729700029,5.594749928,0,3.933706522,0.952099979,0.82160002,0.709999979
0,0.3125,0.443599999,5.594749928,25.84660721,208.0064697,0.252499998,0.246099994,0.131099999
0,0.176300004,0.384000003,5.594749928,0,0,0.63440001,0.404199988,0.421600014
0,0.610899985,0.316000015,5.594749928,0,0,0.741599977,0.672500014,0.764599979
0,0.135000005,0.569999993,5.594749928,0,0,0.690800011,0.535399973,0.925599992
0,0.585500002,0.318800002,5.594749928,0,2.011316299,0.56279999,0.46509999,0.074000001
0,0.135000005,0.569999993,5.594749928,0,0,0.690800011,0.535399973,0.925599992
0,0.537899971,0.474299997,5.594749928,0,0,0.408600003,0.399800003,0.027000001
0,0.251899987,0.91900003,5.594749928,0,11.44265842,0.814100027,0.7579,0.852900028
0,0.446399987,0.749499977,5.594749928,0,1.099093914,0.492000014,0.583400011,0.658699989
0,0.377600014,0.55430001,5.594749928,0,1.748434901,0.623700023,0.549000025,0.509899974
0,0.525699973,0.797900021,5.594749928,44.26970291,89.30062103,0.636600018,0.637700021,0.272399992
0,0.852800012,0.594299972,5.594749928,14.70284176,25.46386719,0.896700025,0.879100025,0.756200016
0,0.376100004,0.715399981,5.594749928,20.40620613,141.1340179,0.549300015,0.533200026,0.389200002
0,0.677399993,0.748300016,5.594749928,0,1.952374458,0.602100015,0.731000006,0.821099997
0,0.449600011,0.086400002,5.594749928,12.34181118,615.0597534,0.628499985,0.441500008,0.610499978
0,0.918200016,0.759500027,5.594749928,24.45370293,30.72253609,0.693499982,0.840200007,0.674799979
0,0.922100008,0.590300024,5.594749928,0,7.216673374,0.725600004,0.799000025,0.474900007
0,0.885100007,0.707300007,5.594749928,0,44.24259567,0.749599993,0.850799978,0.798200011
0,0.446399987,0.749499977,5.594749928,9.275509834,9.317726135,0.492000014,0.583400011,0.658699989
0,0.301999986,0.180500001,5.594749928,0,4.214983463,0.221599996,0.193800002,0.360900015
0,0.852800012,0.594299972,5.594749928,0,0.214892149,0.896700025,0.879100025,0.756200016
0,0.51700002,0.559000015,5.594749928,0,14.41096497,0.353599995,0.451499999,0.4463
0,0.892499983,0.871800005,5.594749928,0,0,0.855400026,0.92809999,0.804099977
0,0.722599983,0.990800023,5.594749928,24.45370293,41.54613876,0.719299972,0.745700002,0.534600019
0,0.109300002,0.741599977,5.594749928,7.955703259,1.192846894,0.212099999,0.239299998,0.451499999
0,0.141800001,0.548900008,5.594749928,26.36509323,181.9841309,0.565800011,0.375099987,0.176799998
0,0.476399988,0.842400014,5.594749928,0,0.27944389,0.840900004,0.805700004,0.81099999
0,0.782000005,0.516799986,5.594749928,33.59958649,11.18971062,0.649399996,0.719099998,0.692900002
0,0.387899995,0.7755,5.594749928,0,9.530730247,0.556299984,0.567499995,0.4384
0,0.292899996,0.280200005,5.594749928,15.34680748,25.71322823,0.824800014,0.615999997,0.874599993
0,0.301999986,0.180500001,5.594749928,0,3.799894094,0.221599996,0.193800002,0.360900015
0,0.562699974,0.679799974,5.594749928,31.79805565,36.96649551,0.722299993,0.640299976,0.131099999
0,0.922500014,0.222000003,5.594749928,29.51309586,1.790133953,0.645099998,0.692300022,0.525200009
0,0.721099973,0.863699973,5.594749928,0,1.912123799,0.787199974,0.851300001,0.811999977
0,0.641900003,0.611500025,5.594749928,0,4.615903378,0.80250001,0.778199971,0.808099985
0,0.150700003,0.141800001,5.594749928,15.34680748,4.066696167,0.514100015,0.256500006,0.436199993
0,0.610099971,0.762899995,5.594749928,0,0,0.757099986,0.779799998,0.799799979
0,0.348199993,0.660000026,5.594749928,21.57514,67.69920349,0.781799972,0.905600011,0.542800009
0,0.847199976,0.863900006,5.594749928,0,12.53973007,0.640699983,0.424600005,0.122299999
0,0.168899998,0.722500026,5.594749928,42.39156723,10.60010815,0.875400007,0.659500003,0.612200022
0,0.445199996,0.860300004,5.594749928,0,0,0.557200015,0.630100012,0.519599974
0,0.528999984,0.61680001,5.594749928,23.88634109,95.54801941,0.900600016,0.789300025,0.711600006
0,0.268700004,0.225899994,5.594749928,11.80526066,8.187578201,0.389600009,0.281899989,0.417699993
0,0.203299999,0.925499976,5.594749928,28.86924171,65.33312225,0.760399997,0.707899988,0.793799996
0,0.613300025,0.499900013,5.594749928,0,3.184832811,0.608299971,0.655900002,0.814300001
0,0.800700009,0.671700001,5.594749928,15.34680748,177.4703217,0.726199985,0.775600016,0.579699993
0,0.32249999,0.870700002,5.594749928,0,17.36606598,0.632399976,0.633300006,0.568300009
0,0.395000011,0.843900025,5.594749928,28.55591774,22.33399391,0.736699998,0.689999998,0.478300005
0,0.586099982,0.84890002,5.594749928,15.34680748,32.03195953,0.742399991,0.73299998,0.326499999
0,0.895399988,0.654799998,5.594749928,47.22104263,29.32143784,0.800999999,0.860700011,0.737800002
0,0.333000004,0.419099987,5.594749928,23.84660339,4.786906242,0.616999984,0.487399995,0.466500014
0,0.753499985,0.698400021,5.594749928,24.45370293,4.215661049,0.551100016,0.702799976,0.679799974
0,0.724799991,0.893299997,5.594749928,0,1.93742609,0.739099979,0.819400012,0.615700006
0,0.724799991,0.893299997,5.594749928,0,0,0.739099979,0.819400012,0.615700006
0,0.3134,0.1237,5.594749928,0,2.871435881,0.752399981,0.534099996,0.941600025
0,0.1074,0.0438,5.594749928,60.04405212,32.29729843,0.81129998,0.340600014,0.651300013
0,0.724799991,0.893299997,5.594749928,0,4.127717972,0.739099979,0.819400012,0.615700006
0,0.51700002,0.559000015,5.594749928,0,0,0.353599995,0.451499999,0.4463
0,0.294699997,0.536599994,5.594749928,6.170852184,333.5091858,0.765200019,0.558200002,0.29550001
0,0.435600013,0.591600001,5.594749928,6.597010612,36.90855789,0.457800001,0.476200014,0.393400013
0,0.109300002,0.741599977,5.594749928,0,2.052639961,0.212099999,0.239299998,0.451499999
0,0.167999998,0.484600008,5.594749928,41.72550201,37.10963058,0.762000024,0.50910002,0.48300001
0,0.57099998,0.655399978,5.594749928,32.23739243,4.697382927,0.805100024,0.754899979,0.68599999
0,0.656400025,0.262899995,5.594749928,27.97336197,23.51773834,0.826900005,0.694199979,0.580600023
0,0.895399988,0.654799998,5.594749928,100,0.977471232,0.680700004,0.549899995,0.745899975
0,0.333000004,0.419099987,5.594749928,0,3.808077335,0.616999984,0.487399995,0.466500014
0,0.610099971,0.762899995,5.594749928,0,4.952161789,0.757099986,0.779799998,0.799799979
0,0.226899996,0.222100005,5.594749928,12.84691048,8.393480301,0.460700005,0.270900011,0.238600001
0,0.784799993,0.562699974,5.594749928,26.98345566,11.40760994,0.6505,0.697600007,0.448900014
0,0.724799991,0.893299997,5.594749928,0,0,0.739099979,0.819400012,0.615700006
0,0.740199983,0.364600003,5.594749928,0,3.019613743,0.620800018,0.612600029,0.390500009
0,0.885100007,0.707300007,5.594749928,0,19.53694344,0.749599993,0.850799978,0.798200011
0,0.890999973,0.675000012,5.594749928,0,2.552014828,0.686999977,0.818099976,0.770399988
0,0.610099971,0.762899995,5.594749928,0,1.539714098,0.757099986,0.779799998,0.799799979
0,0.578100026,0.915499985,5.594749928,0,0,0.58829999,0.718599975,0.569199979
0,0.169,0.637600005,5.594749928,26.21868515,12.60675812,0.676400006,0.426699996,0.0363
0,0.582499981,0.852400005,5.594749928,0,44.22984695,0.774200022,0.792699993,0.695500016
0,0.993499994,0.798799992,5.594749928,0,506.5223389,0.936399996,0.980400026,0.797599971
0,0.766600013,0.628899992,5.594749928,14.0187149,10.83705235,0.82889998,0.839100003,0.891700029
0,0.839399993,0.894299984,5.594749928,26.78880692,147.5942078,0.903400004,0.92809999,0.698700011
0,0.196400002,0.331200004,5.594749928,0,11.43941307,0.779600024,0.841099977,0.58160001
0,0.478500009,0.468699992,5.594749928,1.046218753,27.81867027,0.835600019,0.730400026,0.871900022
0,0.657700002,0.479699999,5.594749928,29.51309586,39.82343292,0.499500006,0.572700024,0.535700023
0,0.412600011,0.64200002,5.594749928,32.73271561,56.98827362,0.805700004,0.700900018,0.648100019
0,0.795099974,0.74150002,5.594749928,0,8.988715172,0.325199991,0.58039999,0.377999991
0,0.724799991,0.893299997,5.594749928,0,0,0.739099979,0.819400012,0.615700006
0,0.578100026,0.915499985,5.594749928,0,4.43666029,0.58829999,0.718599975,0.569199979
0,0.241300002,0.250099987,5.594749928,0,0,0.167400002,0.147699997,0.195199996
0,0.135000005,0.498699993,5.594749928,7.17393446,60.78649521,0.522400022,0.311800003,0.176799998
0,0.580500007,0.928300023,5.594749928,25.25257492,244.076828,0.485799998,0.674199998,0.518599987
0,0.724799991,0.893299997,5.594749928,0,0.8462345,0.739099979,0.819400012,0.615700006
0,0.609200001,0.348800004,5.594749928,0,2.536733627,0.512700021,0.559400022,0.731299996
0,0.190200001,0.243699998,5.594749928,28.55591774,77.41370392,0.844600022,0.461699992,0.181400001
0,0.399800003,0.609799981,5.594749928,26.17204285,40.18483734,0.491600007,0.434199989,0.074000001
0,0.51700002,0.559000015,5.594749928,0,4.850543499,0.353599995,0.451499999,0.4463
0,0.492199987,0.224099994,5.594749928,0,1.461492896,0.451999992,0.420700014,0.558700025
0,0.5722,0.42750001,5.594749928,0,14.52107716,0.699100018,0.653199971,0.68900001
0,0.998300016,0.952499986,5.594749928,35.14751053,569.743042,0.97329998,0.998099983,0.804099977
0,0.724799991,0.893299997,5.594749928,0,0.000887798,0.739099979,0.819400012,0.615700006
0,0.434700012,0.686800003,5.594749928,39.63189316,554.104248,0.870599985,0.719799995,0.380800009
0,0.852800012,0.594299972,5.594749928,13.07003021,24.11411285,0.896700025,0.879100025,0.756200016
0,0.530600011,0.442099988,5.594749928,0,5.949179173,0.408600003,0.466899991,0.513300002
0,0.59740001,0.537800014,5.594749928,0,0,0.848100007,0.749899983,0.598800004
0,0.3847,0.307999998,5.594749928,16.17468834,16.97402,0.417299986,0.377400011,0.491299987
0,0.592199981,0.476599991,5.594749928,0,2.165988684,0.344700009,0.487899989,0.662800014
0,0.706099987,0.609499991,5.594749928,18.52201271,22.95179176,0.690999985,0.713,0.547999978
0,0.967199981,0.959100008,5.594749928,16.46516991,22.0546875,0.952799976,0.986800015,0.734499991
0,0.521700025,0.690400004,5.594749928,0,1.269603014,0.844099998,0.772499979,0.724900007
0,0.926500022,0.274500012,5.594749928,0,2.649805784,0.885800004,0.862999976,0.881500006
0,0.659399986,0.101800002,5.594749928,64.92899323,31.01436234,0.443300009,0.430700004,0.610499978
0,0.177699998,0.176899999,5.594749928,56.59579086,532.5563965,0.310099989,0.63380003,0.490099996
0,0.334699988,0.753300011,5.594749928,0,8.861441612,0.633899987,0.602699995,0.594900012
0,0.751900017,0.500699997,5.594749928,0,0.200196326,0.605300009,0.659099996,0.513300002
0,0.687600017,0.828700006,5.594749928,47.22104263,21.11429024,0.796899974,0.783100009,0.346399993
0,0.251899987,0.91900003,5.594749928,0,1.113102317,0.814100027,0.7579,0.852900028
0,0.610099971,0.762899995,5.594749928,0,1.030756831,0.757099986,0.779799998,0.799799979
